UF;COD_MUN_COMPL;NOME_MUNICIPIO;COD_MUN
Santa Catarina;4205704;Garopaba;420570
Santa Catarina;4205803;Garuva;420580
Santa Catarina;4205902;Gaspar;420590
Santa Catarina;4206009;Governador Celso Ramos;420600
Santa Catarina;4206108;Grão-Pará;420610
Santa Catarina;4206207;Gravatal;420620
Santa Catarina;4206306;Guabiruba;420630
Santa Catarina;4206405;Guaraciaba;420640
Santa Catarina;4206504;Guaramirim;420650
Santa Catarina;4206603;Guarujá do Sul;420660
Santa Catarina;4206652;Guatambú;420665
Santa Catarina;4206702;Herval d'Oeste;420670
Santa Catarina;4206751;Ibiam;420675
Santa Catarina;4206801;Ibicaré;420680
Santa Catarina;4206900;Ibirama;420690
Santa Catarina;4207007;Içara;420700
Santa Catarina;4207106;Ilhota;420710
Santa Catarina;4207205;Imaruí;420720
Santa Catarina;4207304;Imbituba;420730
Santa Catarina;4207403;Imbuia;420740
Santa Catarina;4207502;Indaial;420750
Santa Catarina;4207577;Iomerê;420757
Santa Catarina;4207601;Ipira;420760
Santa Catarina;4207650;Iporã do Oeste;420765
Santa Catarina;4207684;Ipuaçu;420768
Santa Catarina;4207700;Ipumirim;420770
Santa Catarina;4207759;Iraceminha;420775
Santa Catarina;4207809;Irani;420780
Santa Catarina;4207858;Irati;420785
Santa Catarina;4207908;Irineópolis;420790
Santa Catarina;4208005;Itá;420800
Santa Catarina;4208104;Itaiópolis;420810
Santa Catarina;4208203;Itajaí;420820
Santa Catarina;4208302;Itapema;420830
Santa Catarina;4208401;Itapiranga;420840
Santa Catarina;4208450;Itapoá;420845
Santa Catarina;4208500;Ituporanga;420850
Santa Catarina;4208609;Jaborá;420860
Santa Catarina;4208708;Jacinto Machado;420870
Santa Catarina;4208807;Jaguaruna;420880
Santa Catarina;4208906;Jaraguá do Sul;420890
Santa Catarina;4208955;Jardinópolis;420895
Santa Catarina;4209003;Joaçaba;420900
Santa Catarina;4209102;Joinville;420910
Santa Catarina;4209151;José Boiteux;420915
Santa Catarina;4209177;Jupiá;420917
Santa Catarina;4209201;Lacerdópolis;420920
Santa Catarina;4209300;Lages;420930
Santa Catarina;4209409;Laguna;420940
Santa Catarina;4209458;Lajeado Grande;420945
Santa Catarina;4209508;Laurentino;420950
Santa Catarina;4209607;Lauro Müller;420960
Santa Catarina;4209706;Lebon Régis;420970
Santa Catarina;4209805;Leoberto Leal;420980
Santa Catarina;4209854;Lindóia do Sul;420985
Santa Catarina;4209904;Lontras;420990
Santa Catarina;4210001;Luiz Alves;421000
Santa Catarina;4210035;Luzerna;421003
Santa Catarina;4210050;Macieira;421005
Santa Catarina;4210100;Mafra;421010
Santa Catarina;4210209;Major Gercino;421020
Santa Catarina;4210308;Major Vieira;421030
Santa Catarina;4210407;Maracajá;421040
Santa Catarina;4210506;Maravilha;421050
Santa Catarina;4210555;Marema;421055
Santa Catarina;4210605;Massaranduba;421060
Santa Catarina;4210704;Matos Costa;421070
Santa Catarina;4210803;Meleiro;421080
Santa Catarina;4210852;Mirim Doce;421085
Santa Catarina;4210902;Modelo;421090
Santa Catarina;4211009;Mondaí;421100
Santa Catarina;4211058;Monte Carlo;421105
Santa Catarina;4211108;Monte Castelo;421110
Santa Catarina;4211207;Morro da Fumaça;421120
Santa Catarina;4211256;Morro Grande;421125
Santa Catarina;4211306;Navegantes;421130
Santa Catarina;4211405;Nova Erechim;421140
Santa Catarina;4211454;Nova Itaberaba;421145
Santa Catarina;4211504;Nova Trento;421150
Santa Catarina;4211603;Nova Veneza;421160
Santa Catarina;4211652;Novo Horizonte;421165
Santa Catarina;4211702;Orleans;421170
Santa Catarina;4211751;Otacílio Costa;421175
Santa Catarina;4211801;Ouro;421180
Santa Catarina;4211850;Ouro Verde;421185
Santa Catarina;4211876;Paial;421187
Santa Catarina;4211892;Painel;421189
Santa Catarina;4211900;Palhoça;421190
Santa Catarina;4212007;Palma Sola;421200
Santa Catarina;4212056;Palmeira;421205
Santa Catarina;4212106;Palmitos;421210
Santa Catarina;4212205;Papanduva;421220
Santa Catarina;4212239;Paraíso;421223
Santa Catarina;4212254;Passo de Torres;421225
Santa Catarina;4212270;Passos Maia;421227
Santa Catarina;4212304;Paulo Lopes;421230
Santa Catarina;4212403;Pedras Grandes;421240
Santa Catarina;4212502;Penha;421250
Santa Catarina;4212601;Peritiba;421260
Santa Catarina;4212650;Pescaria Brava;421265
Santa Catarina;4212700;Petrolândia;421270
Santa Catarina;4212908;Pinhalzinho;421290
Santa Catarina;4213005;Pinheiro Preto;421300
Santa Catarina;4213104;Piratuba;421310
Santa Catarina;4213153;Planalto Alegre;421315
Santa Catarina;4213203;Pomerode;421320
Santa Catarina;4213302;Ponte Alta;421330
Santa Catarina;4213351;Ponte Alta do Norte;421335
Santa Catarina;4213401;Ponte Serrada;421340
Santa Catarina;4213500;Porto Belo;421350
Santa Catarina;4213609;Porto União;421360
Santa Catarina;4213708;Pouso Redondo;421370
Santa Catarina;4213807;Praia Grande;421380
Santa Catarina;4213906;Presidente Castello Branco;421390
Santa Catarina;4214003;Presidente Getúlio;421400
Santa Catarina;4214102;Presidente Nereu;421410
Santa Catarina;4214151;Princesa;421415
Santa Catarina;4214201;Quilombo;421420
Santa Catarina;4214300;Rancho Queimado;421430
Santa Catarina;4214409;Rio das Antas;421440
Santa Catarina;4214508;Rio do Campo;421450
Santa Catarina;4214607;Rio do Oeste;421460
Santa Catarina;4214805;Rio do Sul;421480
Santa Catarina;4214706;Rio dos Cedros;421470
Santa Catarina;4214904;Rio Fortuna;421490
Santa Catarina;4215000;Rio Negrinho;421500
Santa Catarina;4215059;Rio Rufino;421505
Santa Catarina;4215075;Riqueza;421507
Santa Catarina;4215109;Rodeio;421510
Santa Catarina;4215208;Romelândia;421520
Santa Catarina;4215307;Salete;421530
Santa Catarina;4215356;Saltinho;421535
Santa Catarina;4215406;Salto Veloso;421540
Santa Catarina;4215455;Sangão;421545
Santa Catarina;4215505;Santa Cecília;421550
Santa Catarina;4215554;Santa Helena;421555
Santa Catarina;4215604;Santa Rosa de Lima;421560
Santa Catarina;4215653;Santa Rosa do Sul;421565
Santa Catarina;4215679;Santa Terezinha;421567
Santa Catarina;4215687;Santa Terezinha do Progresso;421568
Santa Catarina;4215695;Santiago do Sul;421569
Santa Catarina;4215703;Santo Amaro da Imperatriz;421570
Santa Catarina;4215802;São Bento do Sul;421580
Santa Catarina;4215752;São Bernardino;421575
Santa Catarina;4215901;São Bonifácio;421590
Santa Catarina;4216008;São Carlos;421600
Santa Catarina;4216057;São Cristóvão do Sul;421605
Santa Catarina;4216107;São Domingos;421610
Santa Catarina;4216206;São Francisco do Sul;421620
Santa Catarina;4216305;São João Batista;421630
Santa Catarina;4216354;São João do Itaperiú;421635
Santa Catarina;4216255;São João do Oeste;421625
Santa Catarina;4216404;São João do Sul;421640
Santa Catarina;4216503;São Joaquim;421650
Santa Catarina;4216602;São José;421660
Santa Catarina;4216701;São José do Cedro;421670
Santa Catarina;4216800;São José do Cerrito;421680
Santa Catarina;4216909;São Lourenço do Oeste;421690
Santa Catarina;4217006;São Ludgero;421700
Santa Catarina;4217105;São Martinho;421710
Santa Catarina;4217154;São Miguel da Boa Vista;421715
Santa Catarina;4217204;São Miguel do Oeste;421720
Santa Catarina;4217253;São Pedro de Alcântara;421725
Santa Catarina;4217303;Saudades;421730
Santa Catarina;4217402;Schroeder;421740
Santa Catarina;4217501;Seara;421750
Santa Catarina;4217550;Serra Alta;421755
Santa Catarina;4217600;Siderópolis;421760
Santa Catarina;4217709;Sombrio;421770
Santa Catarina;4217758;Sul Brasil;421775
Santa Catarina;4217808;Taió;421780
Santa Catarina;4217907;Tangará;421790
Santa Catarina;4217956;Tigrinhos;421795
Santa Catarina;4218004;Tijucas;421800
Santa Catarina;4218103;Timbé do Sul;421810
Santa Catarina;4218202;Timbó;421820
Santa Catarina;4218251;Timbó Grande;421825
Santa Catarina;4218301;Três Barras;421830
Santa Catarina;4218350;Treviso;421835
Santa Catarina;4218400;Treze de Maio;421840
Santa Catarina;4218509;Treze Tílias;421850
Santa Catarina;4218608;Trombudo Central;421860
Santa Catarina;4218707;Tubarão;421870
Santa Catarina;4218756;Tunápolis;421875
Santa Catarina;4218806;Turvo;421880
Santa Catarina;4218855;União do Oeste;421885
Santa Catarina;4218905;Urubici;421890
Santa Catarina;4218954;Urupema;421895
Santa Catarina;4219002;Urussanga;421900
Santa Catarina;4219101;Vargeão;421910
Santa Catarina;4219150;Vargem;421915
Santa Catarina;4219176;Vargem Bonita;421917
Santa Catarina;4219200;Vidal Ramos;421920
Santa Catarina;4219309;Videira;421930
Santa Catarina;4219358;Vitor Meireles;421935
Santa Catarina;4219408;Witmarsum;421940
Santa Catarina;4219507;Xanxerê;421950
Santa Catarina;4219606;Xavantina;421960
Santa Catarina;4219705;Xaxim;421970
Santa Catarina;4219853;Zortéa;421985
Rio Grande do Sul;4300034;Aceguá;430003
Rio Grande do Sul;4300059;Água Santa;430005
Rio Grande do Sul;4300109;Agudo;430010
Rio Grande do Sul;4300208;Ajuricaba;430020
Rio Grande do Sul;4300307;Alecrim;430030
Rio Grande do Sul;4300406;Alegrete;430040
Rio Grande do Sul;4300455;Alegria;430045
Rio Grande do Sul;4300471;Almirante Tamandaré do Sul;430047
Rio Grande do Sul;4300505;Alpestre;430050
Rio Grande do Sul;4300554;Alto Alegre;430055
Rio Grande do Sul;4300570;Alto Feliz;430057
Rio Grande do Sul;4300604;Alvorada;430060
Rio Grande do Sul;4300638;Amaral Ferrador;430063
Rio Grande do Sul;4300646;Ametista do Sul;430064
Rio Grande do Sul;4300661;André da Rocha;430066
Rio Grande do Sul;4300703;Anta Gorda;430070
Rio Grande do Sul;4300802;Antônio Prado;430080
Rio Grande do Sul;4300851;Arambaré;430085
Rio Grande do Sul;4300877;Araricá;430087
Rio Grande do Sul;4300901;Aratiba;430090
Rio Grande do Sul;4301008;Arroio do Meio;430100
Rio Grande do Sul;4301073;Arroio do Padre;430107
Rio Grande do Sul;4301057;Arroio do Sal;430105
Rio Grande do Sul;4301206;Arroio do Tigre;430120
Rio Grande do Sul;4301107;Arroio dos Ratos;430110
Rio Grande do Sul;4301305;Arroio Grande;430130
Rio Grande do Sul;4301404;Arvorezinha;430140
Rio Grande do Sul;4301503;Augusto Pestana;430150
Rio Grande do Sul;4301552;Áurea;430155
Rio Grande do Sul;4301602;Bagé;430160
Rio Grande do Sul;4301636;Balneário Pinhal;430163
Rio Grande do Sul;4301651;Barão;430165
Rio Grande do Sul;4301701;Barão de Cotegipe;430170
Rio Grande do Sul;4301750;Barão do Triunfo;430175
Rio Grande do Sul;4301859;Barra do Guarita;430185
Rio Grande do Sul;4301875;Barra do Quaraí;430187
Rio Grande do Sul;4301909;Barra do Ribeiro;430190
Rio Grande do Sul;4301925;Barra do Rio Azul;430192
Rio Grande do Sul;4301958;Barra Funda;430195
Rio Grande do Sul;4301800;Barracão;430180
Rio Grande do Sul;4302006;Barros Cassal;430200
Rio Grande do Sul;4302055;Benjamin Constant do Sul;430205
Rio Grande do Sul;4302105;Bento Gonçalves;430210
Rio Grande do Sul;4302154;Boa Vista das Missões;430215
Rio Grande do Sul;4302204;Boa Vista do Buricá;430220
Rio Grande do Sul;4302220;Boa Vista do Cadeado;430222
Rio Grande do Sul;4302238;Boa Vista do Incra;430223
Rio Grande do Sul;4302253;Boa Vista do Sul;430225
Rio Grande do Sul;4302303;Bom Jesus;430230
Rio Grande do Sul;4302352;Bom Princípio;430235
Rio Grande do Sul;4302378;Bom Progresso;430237
Rio Grande do Sul;4302402;Bom Retiro do Sul;430240
Rio Grande do Sul;4302451;Boqueirão do Leão;430245
Rio Grande do Sul;4302501;Bossoroca;430250
Rio Grande do Sul;4302584;Bozano;430258
Rio Grande do Sul;4302600;Braga;430260
Rio Grande do Sul;4302659;Brochier;430265
Rio Grande do Sul;4302709;Butiá;430270
Rio Grande do Sul;4302808;Caçapava do Sul;430280
Rio Grande do Sul;4302907;Cacequi;430290
Rio Grande do Sul;4303004;Cachoeira do Sul;430300
Rio Grande do Sul;4303103;Cachoeirinha;430310
Rio Grande do Sul;4303202;Cacique Doble;430320
Rio Grande do Sul;4303301;Caibaté;430330
Rio Grande do Sul;4303400;Caiçara;430340
Rio Grande do Sul;4303509;Camaquã;430350
Rio Grande do Sul;4303558;Camargo;430355
Rio Grande do Sul;4303608;Cambará do Sul;430360
Rio Grande do Sul;4303673;Campestre da Serra;430367
Rio Grande do Sul;4303707;Campina das Missões;430370
Rio Grande do Sul;4303806;Campinas do Sul;430380
Rio Grande do Sul;4303905;Campo Bom;430390
Rio Grande do Sul;4304002;Campo Novo;430400
Rio Grande do Sul;4304101;Campos Borges;430410
Rio Grande do Sul;4304200;Candelária;430420
Rio Grande do Sul;4304309;Cândido Godói;430430
Rio Grande do Sul;4304358;Candiota;430435
Rio Grande do Sul;4304408;Canela;430440
Rio Grande do Sul;4304507;Canguçu;430450
Rio Grande do Sul;4304606;Canoas;430460
Rio Grande do Sul;4304614;Canudos do Vale;430461
Rio Grande do Sul;4304622;Capão Bonito do Sul;430462
Rio Grande do Sul;4304630;Capão da Canoa;430463
Rio Grande do Sul;4304655;Capão do Cipó;430465
Rio Grande do Sul;4304663;Capão do Leão;430466
Rio Grande do Sul;4304689;Capela de Santana;430468
Rio Grande do Sul;4304697;Capitão;430469
Rio Grande do Sul;4304671;Capivari do Sul;430467
Rio Grande do Sul;4304713;Caraá;430471
Rio Grande do Sul;4304705;Carazinho;430470
Rio Grande do Sul;4304804;Carlos Barbosa;430480
Rio Grande do Sul;4304853;Carlos Gomes;430485
Rio Grande do Sul;4304903;Casca;430490
Rio Grande do Sul;4304952;Caseiros;430495
Rio Grande do Sul;4305009;Catuípe;430500
Rio Grande do Sul;4305108;Caxias do Sul;430510
Rio Grande do Sul;4305116;Centenário;430511
Rio Grande do Sul;4305124;Cerrito;430512
Rio Grande do Sul;4305132;Cerro Branco;430513
Rio Grande do Sul;4305157;Cerro Grande;430515
Rio Grande do Sul;4305173;Cerro Grande do Sul;430517
Rio Grande do Sul;4305207;Cerro Largo;430520
Rio Grande do Sul;4305306;Chapada;430530
Rio Grande do Sul;4305355;Charqueadas;430535
Rio Grande do Sul;4305371;Charrua;430537
Rio Grande do Sul;4305405;Chiapetta;430540
Rio Grande do Sul;4305439;Chuí;430543
Rio Grande do Sul;4305447;Chuvisca;430544
Rio Grande do Sul;4305454;Cidreira;430545
Rio Grande do Sul;4305504;Ciríaco;430550
Rio Grande do Sul;4305587;Colinas;430558
Rio Grande do Sul;4305603;Colorado;430560
Rio Grande do Sul;4305702;Condor;430570
Rio Grande do Sul;4305801;Constantina;430580
Rio Grande do Sul;4305835;Coqueiro Baixo;430583
Rio Grande do Sul;4305850;Coqueiros do Sul;430585
Rio Grande do Sul;4305871;Coronel Barros;430587
Rio Grande do Sul;4305900;Coronel Bicaco;430590
Rio Grande do Sul;4305934;Coronel Pilar;430593
Rio Grande do Sul;4305959;Cotiporã;430595
Rio Grande do Sul;4305975;Coxilha;430597
Rio Grande do Sul;4306007;Crissiumal;430600
Rio Grande do Sul;4306056;Cristal;430605
Rio Grande do Sul;4306072;Cristal do Sul;430607
Rio Grande do Sul;4306106;Cruz Alta;430610
Rio Grande do Sul;4306130;Cruzaltense;430613
Rio Grande do Sul;4306205;Cruzeiro do Sul;430620
Rio Grande do Sul;4306304;David Canabarro;430630
Rio Grande do Sul;4306320;Derrubadas;430632
Rio Grande do Sul;4306353;Dezesseis de Novembro;430635
Rio Grande do Sul;4306379;Dilermando de Aguiar;430637
Rio Grande do Sul;4306403;Dois Irmãos;430640
Rio Grande do Sul;4306429;Dois Irmãos das Missões;430642
Rio Grande do Sul;4306452;Dois Lajeados;430645
Rio Grande do Sul;4306502;Dom Feliciano;430650
Rio Grande do Sul;4306601;Dom Pedrito;430660
Rio Grande do Sul;4306551;Dom Pedro de Alcântara;430655
Rio Grande do Sul;4306700;Dona Francisca;430670
Rio Grande do Sul;4306734;Doutor Maurício Cardoso;430673
Rio Grande do Sul;4306759;Doutor Ricardo;430675
Rio Grande do Sul;4306767;Eldorado do Sul;430676
Rio Grande do Sul;4306809;Encantado;430680
Rio Grande do Sul;4306908;Encruzilhada do Sul;430690
Rio Grande do Sul;4306924;Engenho Velho;430692
Rio Grande do Sul;4306957;Entre Rios do Sul;430695
Rio Grande do Sul;4306932;Entre-Ijuís;430693
Rio Grande do Sul;4306973;Erebango;430697
Rio Grande do Sul;4307005;Erechim;430700
Rio Grande do Sul;4307054;Ernestina;430705
Rio Grande do Sul;4307203;Erval Grande;430720
Rio Grande do Sul;4307302;Erval Seco;430730
Rio Grande do Sul;4307401;Esmeralda;430740
Rio Grande do Sul;4307450;Esperança do Sul;430745
Rio Grande do Sul;4307500;Espumoso;430750
Rio Grande do Sul;4307559;Estação;430755
Rio Grande do Sul;4307609;Estância Velha;430760
Rio Grande do Sul;4307708;Esteio;430770
Rio Grande do Sul;4307807;Estrela;430780
Rio Grande do Sul;4307815;Estrela Velha;430781
Rio Grande do Sul;4307831;Eugênio de Castro;430783
Rio Grande do Sul;4307864;Fagundes Varela;430786
Rio Grande do Sul;4307906;Farroupilha;430790
Rio Grande do Sul;4308003;Faxinal do Soturno;430800
Rio Grande do Sul;4308052;Faxinalzinho;430805
Rio Grande do Sul;4308078;Fazenda Vilanova;430807
Rio Grande do Sul;4308102;Feliz;430810
Rio Grande do Sul;4308201;Flores da Cunha;430820
Rio Grande do Sul;4308250;Floriano Peixoto;430825
Rio Grande do Sul;4308300;Fontoura Xavier;430830
Rio Grande do Sul;4308409;Formigueiro;430840
Rio Grande do Sul;4308433;Forquetinha;430843
Rio Grande do Sul;4308458;Fortaleza dos Valos;430845
Rio Grande do Sul;4308508;Frederico Westphalen;430850
Rio Grande do Sul;4308607;Garibaldi;430860
Rio Grande do Sul;4308656;Garruchos;430865
Rio Grande do Sul;4308706;Gaurama;430870
Rio Grande do Sul;4308805;General Câmara;430880
Rio Grande do Sul;4308854;Gentil;430885
Rio Grande do Sul;4308904;Getúlio Vargas;430890
Rio Grande do Sul;4309001;Giruá;430900
Rio Grande do Sul;4309050;Glorinha;430905
Rio Grande do Sul;4309100;Gramado;430910
Rio Grande do Sul;4309126;Gramado dos Loureiros;430912
Rio Grande do Sul;4309159;Gramado Xavier;430915
Rio Grande do Sul;4309209;Gravataí;430920
Rio Grande do Sul;4309258;Guabiju;430925
Rio Grande do Sul;4309308;Guaíba;430930
Rio Grande do Sul;4309407;Guaporé;430940
Rio Grande do Sul;4309506;Guarani das Missões;430950
Rio Grande do Sul;4309555;Harmonia;430955
Rio Grande do Sul;4307104;Herval;430710
Rio Grande do Sul;4309571;Herveiras;430957
Rio Grande do Sul;4309605;Horizontina;430960
Rio Grande do Sul;4309654;Hulha Negra;430965
Rio Grande do Sul;4309704;Humaitá;430970
Rio Grande do Sul;4309753;Ibarama;430975
Rio Grande do Sul;4309803;Ibiaçá;430980
Rio Grande do Sul;4309902;Ibiraiaras;430990
Rio Grande do Sul;4309951;Ibirapuitã;430995
Rio Grande do Sul;4310009;Ibirubá;431000
Rio Grande do Sul;4310108;Igrejinha;431010
Rio Grande do Sul;4310207;Ijuí;431020
Rio Grande do Sul;4310306;Ilópolis;431030
Rio Grande do Sul;4310330;Imbé;431033
Rio Grande do Sul;4310363;Imigrante;431036
Rio Grande do Sul;4310405;Independência;431040
Rio Grande do Sul;4310413;Inhacorá;431041
Rio Grande do Sul;4310439;Ipê;431043
Rio Grande do Sul;4310462;Ipiranga do Sul;431046
Rio Grande do Sul;4310504;Iraí;431050
Rio Grande do Sul;4310538;Itaara;431053
Rio Grande do Sul;4310553;Itacurubi;431055
Rio Grande do Sul;4310579;Itapuca;431057
Rio Grande do Sul;4310603;Itaqui;431060
Rio Grande do Sul;4310652;Itati;431065
Rio Grande do Sul;4310702;Itatiba do Sul;431070
Rio Grande do Sul;4310751;Ivorá;431075
Rio Grande do Sul;4310801;Ivoti;431080
Rio Grande do Sul;4310850;Jaboticaba;431085
Rio Grande do Sul;4310876;Jacuizinho;431087
Rio Grande do Sul;4310900;Jacutinga;431090
Rio Grande do Sul;4311007;Jaguarão;431100
Rio Grande do Sul;4311106;Jaguari;431110
Rio Grande do Sul;4311122;Jaquirana;431112
Rio Grande do Sul;4311130;Jari;431113
Rio Grande do Sul;4311155;Jóia;431115
Rio Grande do Sul;4311205;Júlio de Castilhos;431120
Rio Grande do Sul;4311239;Lagoa Bonita do Sul;431123
Rio Grande do Sul;4311270;Lagoa dos Três Cantos;431127
Rio Grande do Sul;4311304;Lagoa Vermelha;431130
Rio Grande do Sul;4311254;Lagoão;431125
Rio Grande do Sul;4311403;Lajeado;431140
Rio Grande do Sul;4311429;Lajeado do Bugre;431142
Rio Grande do Sul;4311502;Lavras do Sul;431150
Rio Grande do Sul;4311601;Liberato Salzano;431160
Rio Grande do Sul;4311627;Lindolfo Collor;431162
Rio Grande do Sul;4311643;Linha Nova;431164
Rio Grande do Sul;4311718;Maçambará;431171
Rio Grande do Sul;4311700;Machadinho;431170
Rio Grande do Sul;4311734;Mampituba;431173
Rio Grande do Sul;4311759;Manoel Viana;431175
Rio Grande do Sul;4311775;Maquiné;431177
Rio Grande do Sul;4311791;Maratá;431179
Rio Grande do Sul;4311809;Marau;431180
Rio Grande do Sul;4311908;Marcelino Ramos;431190
Rio Grande do Sul;4311981;Mariana Pimentel;431198
Rio Grande do Sul;4312005;Mariano Moro;431200
Rio Grande do Sul;4312054;Marques de Souza;431205
Rio Grande do Sul;4312104;Mata;431210
Rio Grande do Sul;4312138;Mato Castelhano;431213
Rio Grande do Sul;4312153;Mato Leitão;431215
Rio Grande do Sul;4312179;Mato Queimado;431217
Rio Grande do Sul;4312203;Maximiliano de Almeida;431220
Rio Grande do Sul;4312252;Minas do Leão;431225
Rio Grande do Sul;4312302;Miraguaí;431230
Rio Grande do Sul;4312351;Montauri;431235
Rio Grande do Sul;4312377;Monte Alegre dos Campos;431237
Rio Grande do Sul;4312385;Monte Belo do Sul;431238
Rio Grande do Sul;4312401;Montenegro;431240
Rio Grande do Sul;4312427;Mormaço;431242
Rio Grande do Sul;4312443;Morrinhos do Sul;431244
Rio Grande do Sul;4312450;Morro Redondo;431245
Rio Grande do Sul;4312476;Morro Reuter;431247
Rio Grande do Sul;4312500;Mostardas;431250
Rio Grande do Sul;4312609;Muçum;431260
Rio Grande do Sul;4312617;Muitos Capões;431261
Rio Grande do Sul;4312625;Muliterno;431262
Rio Grande do Sul;4312658;Não-Me-Toque;431265
Rio Grande do Sul;4312674;Nicolau Vergueiro;431267
Rio Grande do Sul;4312708;Nonoai;431270
Rio Grande do Sul;4312757;Nova Alvorada;431275
Rio Grande do Sul;4312807;Nova Araçá;431280
Rio Grande do Sul;4312906;Nova Bassano;431290
Rio Grande do Sul;4312955;Nova Boa Vista;431295
Rio Grande do Sul;4313003;Nova Bréscia;431300
Rio Grande do Sul;4313011;Nova Candelária;431301
Rio Grande do Sul;4313037;Nova Esperança do Sul;431303
Rio Grande do Sul;4313060;Nova Hartz;431306
Rio Grande do Sul;4313086;Nova Pádua;431308
Rio Grande do Sul;4313102;Nova Palma;431310
Rio Grande do Sul;4313201;Nova Petrópolis;431320
Rio Grande do Sul;4313300;Nova Prata;431330
Rio Grande do Sul;4313334;Nova Ramada;431333
Rio Grande do Sul;4313359;Nova Roma do Sul;431335
Rio Grande do Sul;4313375;Nova Santa Rita;431337
Rio Grande do Sul;4313490;Novo Barreiro;431349
Rio Grande do Sul;4313391;Novo Cabrais;431339
Rio Grande do Sul;4313409;Novo Hamburgo;431340
Rio Grande do Sul;4313425;Novo Machado;431342
Rio Grande do Sul;4313441;Novo Tiradentes;431344
Rio Grande do Sul;4313466;Novo Xingu;431346
Rio Grande do Sul;4313508;Osório;431350
Rio Grande do Sul;4313607;Paim Filho;431360
Rio Grande do Sul;4313656;Palmares do Sul;431365
Rio Grande do Sul;4313706;Palmeira das Missões;431370
Rio Grande do Sul;4313805;Palmitinho;431380
Rio Grande do Sul;4313904;Panambi;431390
Rio Grande do Sul;4313953;Pantano Grande;431395
Rio Grande do Sul;4314001;Paraí;431400
Rio Grande do Sul;4314027;Paraíso do Sul;431402
Rio Grande do Sul;4314035;Pareci Novo;431403
Rio Grande do Sul;4314050;Parobé;431405
Rio Grande do Sul;4314068;Passa Sete;431406
Rio Grande do Sul;4314076;Passo do Sobrado;431407
Rio Grande do Sul;4314100;Passo Fundo;431410
Rio Grande do Sul;4314134;Paulo Bento;431413
Rio Grande do Sul;4314159;Paverama;431415
Rio Grande do Sul;4314175;Pedras Altas;431417
Rio Grande do Sul;4314209;Pedro Osório;431420
Rio Grande do Sul;4314308;Pejuçara;431430
Rio Grande do Sul;4314407;Pelotas;431440
Rio Grande do Sul;4314423;Picada Café;431442
Rio Grande do Sul;4314456;Pinhal;431445
Rio Grande do Sul;4314464;Pinhal da Serra;431446
Rio Grande do Sul;4314472;Pinhal Grande;431447
Rio Grande do Sul;4314498;Pinheirinho do Vale;431449
Rio Grande do Sul;4314506;Pinheiro Machado;431450
Rio Grande do Sul;4314548;Pinto Bandeira;431454
Rio Grande do Sul;4314555;Pirapó;431455
Rio Grande do Sul;4314605;Piratini;431460
Rio Grande do Sul;4314704;Planalto;431470
Rio Grande do Sul;4314753;Poço das Antas;431475
Rio Grande do Sul;4314779;Pontão;431477
Rio Grande do Sul;4314787;Ponte Preta;431478
Rio Grande do Sul;4314803;Portão;431480
Rio Grande do Sul;4314902;Porto Alegre;431490
Rio Grande do Sul;4315008;Porto Lucena;431500
Rio Grande do Sul;4315057;Porto Mauá;431505
Rio Grande do Sul;4315073;Porto Vera Cruz;431507
Rio Grande do Sul;4315107;Porto Xavier;431510
Rio Grande do Sul;4315131;Pouso Novo;431513
Rio Grande do Sul;4315149;Presidente Lucena;431514
Rio Grande do Sul;4315156;Progresso;431515
Rio Grande do Sul;4315172;Protásio Alves;431517
Rio Grande do Sul;4315206;Putinga;431520
Rio Grande do Sul;4315305;Quaraí;431530
Rio Grande do Sul;4315313;Quatro Irmãos;431531
Rio Grande do Sul;4315321;Quevedos;431532
Rio Grande do Sul;4315354;Quinze de Novembro;431535
Rio Grande do Sul;4315404;Redentora;431540
Rio Grande do Sul;4315453;Relvado;431545
Rio Grande do Sul;4315503;Restinga Sêca;431550
Rio Grande do Sul;4315552;Rio dos Índios;431555
Rio Grande do Sul;4315602;Rio Grande;431560
Rio Grande do Sul;4315701;Rio Pardo;431570
Rio Grande do Sul;4315750;Riozinho;431575
Rio Grande do Sul;4315800;Roca Sales;431580
Rio Grande do Sul;4315909;Rodeio Bonito;431590
Rio Grande do Sul;4315958;Rolador;431595
Rio Grande do Sul;4316006;Rolante;431600
Rio Grande do Sul;4316105;Ronda Alta;431610
Rio Grande do Sul;4316204;Rondinha;431620
Rio Grande do Sul;4316303;Roque Gonzales;431630
Rio Grande do Sul;4316402;Rosário do Sul;431640
Rio Grande do Sul;4316428;Sagrada Família;431642
Rio Grande do Sul;4316436;Saldanha Marinho;431643
Rio Grande do Sul;4316451;Salto do Jacuí;431645
Rio Grande do Sul;4316477;Salvador das Missões;431647
Rio Grande do Sul;4316501;Salvador do Sul;431650
Rio Grande do Sul;4316600;Sananduva;431660
Rio Grande do Sul;4316709;Santa Bárbara do Sul;431670
Rio Grande do Sul;4316733;Santa Cecília do Sul;431673
Rio Grande do Sul;4316758;Santa Clara do Sul;431675
Rio Grande do Sul;4316808;Santa Cruz do Sul;431680
Rio Grande do Sul;4316972;Santa Margarida do Sul;431697
Rio Grande do Sul;4316907;Santa Maria;431690
Rio Grande do Sul;4316956;Santa Maria do Herval;431695
Rio Grande do Sul;4317202;Santa Rosa;431720
