UF,UF_SIGLA,COD_MUN_COMPL,NOME_MUNICIPIO,COD_MUN,LONGITUDE,LATITUDE
Santa Catarina,SC,4208807,JAGUARUNA,420880,-49.049128986085236,-28.624963689219452
Santa Catarina,SC,4208906,JARAGUÁ DO SUL,420890,-49.07629882280224,-26.490484349413506
Santa Catarina,SC,4208955,JARDINÓPOLIS,420895,-52.858899256049405,-26.720569403503053
Santa Catarina,SC,4209003,JOAÇABA,420900,-51.506689733337744,-27.173944529232802
Santa Catarina,SC,4209102,JOINVILLE,420910,-48.84940914323797,-26.304517648654056
Santa Catarina,SC,4209151,JOSÉ BOITEUX,420915,-49.623806686487455,-26.95468261656876
Santa Catarina,SC,4209177,JUPIÁ,420917,-52.734380540757904,-26.393702818028952
Santa Catarina,SC,4209201,LACERDÓPOLIS,420920,-51.562866369079835,-27.26460009122185
Santa Catarina,SC,4209300,LAGES,420930,-50.33022242418951,-27.817259463113704
Santa Catarina,SC,4209409,LAGUNA,420940,-48.78138862179936,-28.483585953911952
Santa Catarina,SC,4209458,LAJEADO GRANDE,420945,-52.56603484954319,-26.860942345611107
Santa Catarina,SC,4209508,LAURENTINO,420950,-49.75526366097992,-27.21238810160185
Santa Catarina,SC,4209607,LAURO MULLER,420960,-49.394307267247434,-28.393585165262852
Santa Catarina,SC,4209706,LEBON RÉGIS,420970,-50.691827864448136,-26.929114011170004
Santa Catarina,SC,4209805,LEOBERTO LEAL,420980,-49.289401498979935,-27.506389515656657
Santa Catarina,SC,4209854,LINDÓIA DO SUL,420985,-52.08092264419853,-27.047464481481654
Santa Catarina,SC,4209904,LONTRAS,420990,-49.54482935468422,-27.157486563725488
Santa Catarina,SC,4210001,LUIZ ALVES,421000,-48.92604677229941,-26.721110786695505
Santa Catarina,SC,4210035,LUZERNA,421003,-51.46794604320331,-27.129896069211053
Santa Catarina,SC,4210050,MACIEIRA,421005,-51.376121976956114,-26.8552123885479
Santa Catarina,SC,4210100,MAFRA,421010,-49.80103752826921,-26.115228494253653
Santa Catarina,SC,4210209,MAJOR GERCINO,421020,-48.95335395888784,-27.418660413420554
Santa Catarina,SC,4210308,MAJOR VIEIRA,421030,-50.33298684331684,-26.35752653600601
Santa Catarina,SC,4210407,MARACAJÁ,421040,-49.4543763245932,-28.850314606974557
Santa Catarina,SC,4210506,MARAVILHA,421050,-53.17481881589498,-26.761623947261807
Santa Catarina,SC,4210555,MAREMA,421055,-52.627135410055914,-26.800421908754405
Santa Catarina,SC,4210605,MASSARANDUBA,421060,-48.9887446627143,-26.595458014667653
Santa Catarina,SC,4210704,MATOS COSTA,421070,-51.15745144361016,-26.474115435202457
Santa Catarina,SC,4210803,MELEIRO,421080,-49.62984936022486,-28.8324458208608
Santa Catarina,SC,4210852,MIRIM DOCE,421085,-50.068563712375386,-27.20120508313751
Santa Catarina,SC,4210902,MODELO,421090,-53.053500799237916,-26.778042075696156
Santa Catarina,SC,4211009,MONDAÍ,421100,-53.398684027918726,-27.103611694103307
Santa Catarina,SC,4211058,MONTE CARLO,421105,-50.974104678032504,-27.217678802078954
Santa Catarina,SC,4211108,MONTE CASTELO,421110,-50.22627143288433,-26.456362472163203
Santa Catarina,SC,4211207,MORRO DA FUMAÇA,421120,-49.213256508437674,-28.654787843039607
Santa Catarina,SC,4211256,MORRO GRANDE,421125,-49.718799983841755,-28.799719536658607
Santa Catarina,SC,4211306,NAVEGANTES,421130,-48.64918290250914,-26.897439119271155
Santa Catarina,SC,4211405,NOVA ERECHIM,421140,-52.91128666543861,-26.901273398081855
Santa Catarina,SC,4211454,NOVA ITABERABA,421145,-52.811244054889976,-26.942889883636255
Santa Catarina,SC,4211504,NOVA TRENTO,421150,-48.92579543293452,-27.287771166785554
Santa Catarina,SC,4211603,NOVA VENEZA,421160,-49.50312358173217,-28.638232602300956
Santa Catarina,SC,4211652,NOVO HORIZONTE,421165,-52.83403339048529,-26.446171990206757
Santa Catarina,SC,4211702,ORLEANS,421170,-49.291426291101715,-28.360468966285506
Santa Catarina,SC,4211751,OTACÍLIO COSTA,421175,-50.11231468912913,-27.503846175008253
Santa Catarina,SC,4211801,OURO,421180,-51.620562178213966,-27.342488172435708
Santa Catarina,SC,4211850,OURO VERDE,421185,-52.31001920144259,-26.695994419577854
Santa Catarina,SC,4211876,PAIAL,421187,-52.50108874927353,-27.2551577941135
Santa Catarina,SC,4211892,PAINEL,421189,-50.113009740979315,-27.914518185427752
Santa Catarina,SC,4211900,PALHOÇA,421190,-48.67028791871224,-27.6470436836907
Santa Catarina,SC,4212007,PALMA SOLA,421200,-53.279977251209196,-26.346508133803454
Santa Catarina,SC,4212056,PALMEIRA,421205,-50.15900140559271,-27.58226207045236
Santa Catarina,SC,4212106,PALMITOS,421210,-53.162267292894875,-27.070250549168104
Santa Catarina,SC,4212205,PAPANDUVA,421220,-50.16320419732237,-26.393983070776553
Santa Catarina,SC,4212239,PARAÍSO,421223,-53.675314131676664,-26.615262970792852
Santa Catarina,SC,4212254,PASSO DE TORRES,421225,-49.72514527246203,-29.323459905104354
Santa Catarina,SC,4212270,PASSOS MAIA,421227,-52.06172380042697,-26.780889147192056
Santa Catarina,SC,4212304,PAULO LOPES,421230,-48.68149541358871,-27.94981623258695
Santa Catarina,SC,4212403,PEDRAS GRANDES,421240,-49.18648754735603,-28.43721764974571
Santa Catarina,SC,4212502,PENHA,421250,-48.647572911269826,-26.768861092743254
Santa Catarina,SC,4212601,PERITIBA,421260,-51.90981466705149,-27.377309281499805
Santa Catarina,SC,4212650,,421265,,
Santa Catarina,SC,4212700,PETROLÂNDIA,421270,-49.694868623100746,-27.528126833000304
Santa Catarina,SC,4212908,PINHALZINHO,421290,-52.982253245130806,-26.84881433422011
Santa Catarina,SC,4213005,PINHEIRO PRETO,421300,-51.2305364835274,-27.045134616051055
Santa Catarina,SC,4213104,PIRATUBA,421310,-51.75864982761277,-27.415953551717653
Santa Catarina,SC,4213153,PLANALTO ALEGRE,421315,-52.867352030787075,-27.069459776079306
Santa Catarina,SC,4213203,POMERODE,421320,-49.174197527400196,-26.744826396501853
Santa Catarina,SC,4213302,PONTE ALTA,421330,-50.37710065082068,-27.467784072792252
Santa Catarina,SC,4213351,PONTE ALTA DO NORTE,421335,-50.465404267765706,-27.16902918289808
Santa Catarina,SC,4213401,PONTE SERRADA,421340,-52.01453751253298,-26.874912827643058
Santa Catarina,SC,4213500,PORTO BELO,421350,-48.6027567395843,-27.1494662097186
Santa Catarina,SC,4213609,PORTO UNIÃO,421360,-51.08160463359658,-26.230004898086055
Santa Catarina,SC,4213708,POUSO REDONDO,421370,-49.955652135519394,-27.251086278210558
Santa Catarina,SC,4213807,PRAIA GRANDE,421380,-49.960591976336,-29.195776363617455
Santa Catarina,SC,4213906,PRESIDENTE CASTELLO BRANCO,421390,-51.811375538246445,-27.219942194614607
Santa Catarina,SC,4214003,PRESIDENTE GETÚLIO,421400,-49.622086169137894,-27.041408241123307
Santa Catarina,SC,4214102,PRESIDENTE NEREU,421410,-49.403292771088665,-27.287329214108507
Santa Catarina,SC,4214151,PRINCESA,421415,-53.59810587564248,-26.444335206820604
Santa Catarina,SC,4214201,QUILOMBO,421420,-52.72760957008752,-26.740055549814105
Santa Catarina,SC,4214300,RANCHO QUEIMADO,421430,-49.00843237996389,-27.677208864110057
Santa Catarina,SC,4214409,RIO DAS ANTAS,421440,-51.076019943170785,-26.897067435905406
Santa Catarina,SC,4214508,RIO DO CAMPO,421450,-50.13958891303915,-26.942308431128556
Santa Catarina,SC,4214607,RIO DO OESTE,421460,-49.80286221670113,-27.191166518010053
Santa Catarina,SC,4214805,RIO DO SUL,421480,-49.64323752909834,-27.217903225438857
Santa Catarina,SC,4214706,RIO DOS CEDROS,421470,-49.272379443568504,-26.749129816162558
Santa Catarina,SC,4214904,RIO FORTUNA,421490,-49.105093802571034,-28.132591388637852
Santa Catarina,SC,4215000,RIO NEGRINHO,421500,-49.51729507558565,-26.255325027927004
Santa Catarina,SC,4215059,RIO RUFINO,421505,-49.77759180426951,-27.863235479243006
Santa Catarina,SC,4215075,RIQUEZA,421507,-53.325286211509905,-27.067594164579553
Santa Catarina,SC,4215109,RODEIO,421510,-49.30470723346355,-26.943501668370757
Santa Catarina,SC,4215208,ROMELÂNDIA,421520,-53.32015840004599,-26.679463563118006
Santa Catarina,SC,4215307,SALETE,421530,-50.00173073109618,-26.975244333431455
Santa Catarina,SC,4215356,SALTINHO,421535,-53.058631248926005,-26.608558919573404
Santa Catarina,SC,4215406,SALTO VELOSO,421540,-51.40520807795693,-26.903164607691657
Santa Catarina,SC,4215455,SANGÃO,421545,-49.134029864198666,-28.633222922912204
Santa Catarina,SC,4215505,SANTA CECÍLIA,421550,-50.42290162034046,-26.956900744614103
Santa Catarina,SC,4215554,SANTA HELENA,421555,-53.619987873937916,-26.93984392364025
Santa Catarina,SC,4215604,SANTA ROSA DE LIMA,421560,-49.12509130293937,-28.035605572843206
Santa Catarina,SC,4215653,SANTA ROSA DO SUL,421565,-49.7176263735924,-29.135288218564302
Santa Catarina,SC,4215679,SANTA TEREZINHA,421567,-50.00552918714408,-26.780982353953057
Santa Catarina,SC,4215687,SANTA TEREZINHA DO PROGRESSO,421568,-53.19984696165686,-26.619775573866452
Santa Catarina,SC,4215695,SANTIAGO DO SUL,421569,-52.67594947934696,-26.634809090896557
Santa Catarina,SC,4215703,SANTO AMARO DA IMPERATRIZ,421570,-48.78023992137214,-27.689747758461806
Santa Catarina,SC,4215802,SÃO BENTO DO SUL,421580,-49.38697889513453,-26.249485418539205
Santa Catarina,SC,4215752,SÃO BERNARDINO,421575,-52.96553873973745,-26.473278246255756
Santa Catarina,SC,4215901,SÃO BONIFÁCIO,421590,-48.929311958596166,-27.896496698526057
Santa Catarina,SC,4216008,SÃO CARLOS,421600,-53.01739427332101,-27.078635077896106
Santa Catarina,SC,4216057,SÃO CRISTOVÃO DO SUL,421605,-50.43462893308595,-27.28294667339885
Santa Catarina,SC,4216107,SÃO DOMINGOS,421610,-52.5372274685343,-26.55783036951865
Santa Catarina,SC,4216206,SÃO FRANCISCO DO SUL,421620,-48.63757075817453,-26.244017884154008
Santa Catarina,SC,4216305,SÃO JOÃO BATISTA,421630,-48.85700428024615,-27.295880556737906
Santa Catarina,SC,4216354,SÃO JOÃO DO ITAPERIÚ,421635,-48.76776538676258,-26.617454046311757
Santa Catarina,SC,4216255,SÃO JOÃO DO OESTE,421625,-53.595966679744315,-27.097482625441508
Santa Catarina,SC,4216404,SÃO JOÃO DO SUL,421640,-49.80657138569203,-29.22347979124836
Santa Catarina,SC,4216503,SÃO JOAQUIM,421650,-49.93674176054424,-28.294712499211954
Santa Catarina,SC,4216602,SÃO JOSÉ,421660,-48.616022715866414,-27.5903120772487
Santa Catarina,SC,4216701,SÃO JOSÉ DO CEDRO,421670,-53.50012410691311,-26.45606029684916
Santa Catarina,SC,4216800,SÃO JOSÉ DO CERRITO,421680,-50.581386176330525,-27.668586518753358
Santa Catarina,SC,4216909,SÃO LOURENÇO DO OESTE,421690,-52.85133366695016,-26.355190164550258
Santa Catarina,SC,4217006,SÃO LUDGERO,421700,-49.175684324719306,-28.326895525075756
Santa Catarina,SC,4217105,SÃO MARTINHO,421710,-48.97778624803565,-28.164495289609956
Santa Catarina,SC,4217154,SÃO MIGUEL DA BOA VISTA,421715,-53.25455637668023,-26.694475145317007
Santa Catarina,SC,4217204,SÃO MIGUEL DO OESTE,421720,-53.51883940615609,-26.726427176660554
Santa Catarina,SC,4217253,SÃO PEDRO DE ALCÂNTARA,421725,-48.787669587307086,-27.56717009339015
Santa Catarina,SC,4217303,SAUDADES,421730,-52.99556972725112,-26.919756951044853
Santa Catarina,SC,4217402,SCHROEDER,421740,-49.07325969151493,-26.420975912627053
Santa Catarina,SC,4217501,SEARA,421750,-52.302854827990515,-27.145697622874604
Santa Catarina,SC,4217550,SERRA ALTA,421755,-53.046276341545465,-26.724773374051203
Santa Catarina,SC,4217600,SIDERÓPOLIS,421760,-49.42054093300296,-28.595102418234454
Santa Catarina,SC,4217709,SOMBRIO,421770,-49.6342103641341,-29.10913275682605
Santa Catarina,SC,4217758,SUL BRASIL,421775,-52.964204795729934,-26.736936209706005
Santa Catarina,SC,4217808,TAIÓ,421780,-50.005096464272405,-27.117937300220355
Santa Catarina,SC,4217907,TANGARÁ,421790,-51.245914375253996,-27.101011104227656
Santa Catarina,SC,4217956,TIGRINHOS,421795,-53.157541983914776,-26.689474837759406
Santa Catarina,SC,4218004,TIJUCAS,421800,-48.6320705638696,-27.239453607210557
Santa Catarina,SC,4218103,TIMBÉ DO SUL,421810,-49.84411776279435,-28.832517493479454
Santa Catarina,SC,4218202,TIMBÓ,421820,-49.27771228979715,-26.822902574987754
Santa Catarina,SC,4218251,TIMBÓ GRANDE,421825,-50.67467413648938,-26.61782849104385
Santa Catarina,SC,4218301,TRÊS BARRAS,421830,-50.305419367994794,-26.114096336760007
Santa Catarina,SC,4218350,TREVISO,421835,-49.45593337885101,-28.518484857940805
Santa Catarina,SC,4218400,TREZE DE MAIO,421840,-49.14481530717474,-28.558140037514004
Santa Catarina,SC,4218509,TREZE TÍLIAS,421850,-51.41467466508951,-26.998536305870605
Santa Catarina,SC,4218608,TROMBUDO CENTRAL,421860,-49.79247823405598,-27.303019529090307
Santa Catarina,SC,4218707,TUBARÃO,421870,-49.00526807702445,-28.480033947850107
Santa Catarina,SC,4218756,TUNÁPOLIS,421875,-53.641459736047,-26.972223591489307
Santa Catarina,SC,4218806,TURVO,421880,-49.680865745115895,-28.924749217388204
Santa Catarina,SC,4218855,UNIÃO DO OESTE,421885,-52.8514964564325,-26.761737013747506
Santa Catarina,SC,4218905,URUBICI,421890,-49.58820561110424,-28.00455491203286
Santa Catarina,SC,4218954,URUPEMA,421895,-49.87321124239881,-27.95268580981591
Santa Catarina,SC,4219002,URUSSANGA,421900,-49.31910791856474,-28.519966203921108
Santa Catarina,SC,4219101,VARGEÃO,421910,-52.15410565011799,-26.863983317370508
Santa Catarina,SC,4219150,VARGEM,421915,-50.978150625654884,-27.489970100429606
Santa Catarina,SC,4219176,VARGEM BONITA,421917,-51.7447401814046,-27.003241604509103
Santa Catarina,SC,4219200,VIDAL RAMOS,421920,-49.36821917261144,-27.395778698688055
Santa Catarina,SC,4219309,VIDEIRA,421930,-51.15170528283258,-27.006129067969756
Santa Catarina,SC,4219358,VITOR MEIRELES,421935,-49.83075196096836,-26.881577618578106
Santa Catarina,SC,4219408,WITMARSUM,421940,-49.80420337544013,-26.926742723395954
Santa Catarina,SC,4219507,XANXERÊ,421950,-52.404667138975384,-26.874584499238555
Santa Catarina,SC,4219606,XAVANTINA,421960,-52.34285050991371,-27.070250147074457
Santa Catarina,SC,4219705,XAXIM,421970,-52.534932518303926,-26.963719499236852
Santa Catarina,SC,4219853,ZORTÉA,421985,-51.5495663068408,-27.450251411681855
Rio Grande do Sul,RS,4300034,ACEGUÁ,430003,-54.16473153636342,-31.864015304262104
Rio Grande do Sul,RS,4300059,ÁGUA SANTA,430005,-52.03463278916228,-28.175054748511855
Rio Grande do Sul,RS,4300109,AGUDO,430010,-53.25869168771509,-29.645663363249604
Rio Grande do Sul,RS,4300208,AJURICABA,430020,-53.77281888998726,-28.237729006689253
Rio Grande do Sul,RS,4300307,ALECRIM,430030,-54.767096221740736,-27.661074457801654
Rio Grande do Sul,RS,4300406,ALEGRETE,430040,-55.79587014533309,-29.782043209124456
Rio Grande do Sul,RS,4300455,ALEGRIA,430045,-54.05736641313854,-27.83729995637031
Rio Grande do Sul,RS,4300471,ALMIRANTE TAMANDARÉ DO SUL,430047,-52.913714549694426,-28.113726287037604
Rio Grande do Sul,RS,4300505,ALPESTRE,430050,-53.037366048551235,-27.248768756690104
Rio Grande do Sul,RS,4300554,ALTO ALEGRE,430055,-52.990755280689086,-28.77474553706908
Rio Grande do Sul,RS,4300570,ALTO FELIZ,430057,-51.31581566784076,-29.390139166844754
Rio Grande do Sul,RS,4300604,ALVORADA,430060,-51.07772945420009,-29.997493064742304
Rio Grande do Sul,RS,4300638,AMARAL FERRADOR,430063,-52.25127039696983,-30.87514760116936
Rio Grande do Sul,RS,4300646,AMETISTA DO SUL,430064,-53.192177261996946,-27.356425473784853
Rio Grande do Sul,RS,4300661,ANDRÉ DA ROCHA,430066,-51.57373797120091,-28.631977202881853
Rio Grande do Sul,RS,4300703,ANTA GORDA,430070,-52.01582343940726,-28.97088436310148
Rio Grande do Sul,RS,4300802,ANTÔNIO PRADO,430080,-51.283576924340885,-28.855437624629804
Rio Grande do Sul,RS,4300851,ARAMBARÉ,430085,-51.50131825059677,-30.909345550011857
Rio Grande do Sul,RS,4300877,ARARICÁ,430087,-50.9256766146808,-29.6172435929301
Rio Grande do Sul,RS,4300901,ARATIBA,430090,-52.30383195478838,-27.394444128894854
Rio Grande do Sul,RS,4301008,ARROIO DO MEIO,430100,-51.94744949161388,-29.398890719136805
Rio Grande do Sul,RS,4301073,ARROIO DO PADRE,430107,-52.43330150440956,-31.4406439930693
Rio Grande do Sul,RS,4301057,ARROIO DO SAL,430105,-49.93295751797803,-29.59296074396551
Rio Grande do Sul,RS,4301206,ARROIO DO TIGRE,430120,-53.08639556717645,-29.335859613303604
Rio Grande do Sul,RS,4301107,ARROIO DOS RATOS,430110,-51.73380686645796,-30.09001311467655
Rio Grande do Sul,RS,4301305,ARROIO GRANDE,430130,-53.0822483482181,-32.23634412566715
Rio Grande do Sul,RS,4301404,ARVOREZINHA,430140,-52.17951193952933,-28.873049391639704
Rio Grande do Sul,RS,4301503,AUGUSTO PESTANA,430150,-53.98947008072257,-28.513351989114202
Rio Grande do Sul,RS,4301552,ÁUREA,430155,-52.0541756691329,-27.693786650391004
Rio Grande do Sul,RS,4301602,BAGÉ,430160,-54.10708328517002,-31.330501841547456
Rio Grande do Sul,RS,4301636,BALNEÁRIO PINHAL,430163,-50.23670107609708,-30.239750927033906
Rio Grande do Sul,RS,4301651,BARÃO,430165,-51.49753768089726,-29.380864067808254
Rio Grande do Sul,RS,4301701,BARÃO DE COTEGIPE,430170,-52.37775032502753,-27.617092567143203
Rio Grande do Sul,RS,4301750,BARÃO DO TRIUNFO,430175,-51.737669474838825,-30.390483854734512
Rio Grande do Sul,RS,4301859,BARRA DO GUARITA,430185,-53.714412693305825,-27.188069961494207
Rio Grande do Sul,RS,4301875,BARRA DO QUARAÍ,430187,-57.55706032481225,-30.21107540792165
Rio Grande do Sul,RS,4301909,BARRA DO RIBEIRO,430190,-51.30087360061154,-30.29267549988681
Rio Grande do Sul,RS,4301925,BARRA DO RIO AZUL,430192,-52.41410494645013,-27.408757715452207
Rio Grande do Sul,RS,4301958,BARRA FUNDA,430195,-53.03629666960363,-27.92382584517526
Rio Grande do Sul,RS,4301800,BARRACÃO,430180,-51.46015145837846,-27.68022987138975
Rio Grande do Sul,RS,4302006,BARROS CASSAL,430200,-52.58775212450003,-29.087704360738456
Rio Grande do Sul,RS,4302055,BENJAMIN CONSTANT DO SUL,430205,-52.60222500472191,-27.508583562657552
Rio Grande do Sul,RS,4302105,BENTO GONÇALVES,430210,-51.51556030632395,-29.167401933191208
Rio Grande do Sul,RS,4302154,BOA VISTA DAS MISSÕES,430215,-53.31275639375804,-27.6661110350384
Rio Grande do Sul,RS,4302204,BOA VISTA DO BURICÁ,430220,-54.109481255269756,-27.671566996782552
Rio Grande do Sul,RS,4302220,BOA VISTA DO CADEADO,430222,-53.81373463511489,-28.577434475480505
Rio Grande do Sul,RS,4302238,BOA VISTA DO INCRA,430223,-53.388704960602894,-28.818488034018706
Rio Grande do Sul,RS,4302253,BOA VISTA DO SUL,430225,-51.67727183713732,-29.350119371492355
Rio Grande do Sul,RS,4302303,BOM JESUS,430230,-50.43334926998016,-28.6705776756427
Rio Grande do Sul,RS,4302352,BOM PRINCÍPIO,430235,-51.355519097396034,-29.494485114945658
Rio Grande do Sul,RS,4302378,BOM PROGRESSO,430237,-53.866790885640185,-27.5467742041554
Rio Grande do Sul,RS,4302402,BOM RETIRO DO SUL,430240,-51.94384676595859,-29.607422619857303
Rio Grande do Sul,RS,4302451,BOQUEIRÃO DO LEÃO,430245,-52.42805026447182,-29.3051579179085
Rio Grande do Sul,RS,4302501,BOSSOROCA,430250,-54.90981092525446,-28.730724330223907
Rio Grande do Sul,RS,4302584,BOZANO,430258,-53.77240213876409,-28.366289940194104
Rio Grande do Sul,RS,4302600,BRAGA,430260,-53.744329382075165,-27.619192507534706
Rio Grande do Sul,RS,4302659,BROCHIER,430265,-51.58891597165344,-29.555527955557206
Rio Grande do Sul,RS,4302709,BUTIÁ,430270,-51.96148295321577,-30.11614401264725
Rio Grande do Sul,RS,4302808,CAÇAPAVA DO SUL,430280,-53.48756892004142,-30.514743234080058
Rio Grande do Sul,RS,4302907,CACEQUI,430290,-54.82772769033621,-29.880287660479507
Rio Grande do Sul,RS,4303004,CACHOEIRA DO SUL,430300,-52.893412558482,-30.045819979727405
Rio Grande do Sul,RS,4303103,CACHOEIRINHA,430310,-51.09367695426276,-29.950629444344703
Rio Grande do Sul,RS,4303202,CACIQUE DOBLE,430320,-51.66411344983817,-27.768232466016304
Rio Grande do Sul,RS,4303301,CAIBATÉ,430330,-54.63788670420866,-28.291074819166756
Rio Grande do Sul,RS,4303400,CAIÇARA,430340,-53.43189548510399,-27.280940664626954
Rio Grande do Sul,RS,4303509,CAMAQUÃ,430350,-51.814600906221074,-30.850704389255853
Rio Grande do Sul,RS,4303558,CAMARGO,430355,-52.203798973251416,-28.589237531547006
Rio Grande do Sul,RS,4303608,CAMBARÁ DO SUL,430360,-50.143765384253626,-29.04817527344555
Rio Grande do Sul,RS,4303673,CAMPESTRE DA SERRA,430367,-51.09566400483735,-28.796512246898057
Rio Grande do Sul,RS,4303707,CAMPINA DAS MISSÕES,430370,-54.84532895082879,-27.991690028400257
Rio Grande do Sul,RS,4303806,CAMPINAS DO SUL,430380,-52.633104477776335,-27.711601416101455
Rio Grande do Sul,RS,4303905,CAMPO BOM,430390,-51.0588699242785,-29.67568509712281
Rio Grande do Sul,RS,4304002,CAMPO NOVO,430400,-53.802813868673745,-27.674492610217204
Rio Grande do Sul,RS,4304101,CAMPOS BORGES,430410,-52.998914733228034,-28.892131767326507
Rio Grande do Sul,RS,4304200,CANDELÁRIA,430420,-52.789668438819184,-29.671285415964707
Rio Grande do Sul,RS,4304309,CÂNDIDO GODÓI,430430,-54.752834042894094,-27.95131806810105
Rio Grande do Sul,RS,4304358,CANDIOTA,430435,-53.67780464251268,-31.561009723553504
Rio Grande do Sul,RS,4304408,CANELA,430440,-50.81486734936364,-29.357971850415055
Rio Grande do Sul,RS,4304507,CANGUÇU,430450,-52.67628583207235,-31.3938595243163
Rio Grande do Sul,RS,4304606,CANOAS,430460,-51.181029780687645,-29.918696706490604
Rio Grande do Sul,RS,4304614,CANUDOS DO VALE,430461,-52.23238261724852,-29.323525296299554
Rio Grande do Sul,RS,4304622,CAPÃO BONITO DO SUL,430462,-51.39515846270347,-28.125975294924757
Rio Grande do Sul,RS,4304630,CAPÃO DA CANOA,430463,-50.02002244427321,-29.761466640119753
Rio Grande do Sul,RS,4304655,CAPÃO DO CIPÓ,430465,-54.554698999990705,-28.9316275195542
Rio Grande do Sul,RS,4304663,CAPÃO DO LEÃO,430466,-52.48700757206274,-31.766838656648602
Rio Grande do Sul,RS,4304689,CAPELA DE SANTANA,430468,-51.32176934541137,-29.701944851983058
Rio Grande do Sul,RS,4304697,CAPITÃO,430469,-51.98596884563888,-29.269499608581754
Rio Grande do Sul,RS,4304671,CAPIVARI DO SUL,430467,-50.508807934093376,-30.149659662938152
Rio Grande do Sul,RS,4304713,CARAÁ,430471,-50.43575642956962,-29.778637456240407
Rio Grande do Sul,RS,4304705,CARAZINHO,430470,-52.79189738810379,-28.286510590894906
Rio Grande do Sul,RS,4304804,CARLOS BARBOSA,430480,-51.503817629983644,-29.298296805873953
Rio Grande do Sul,RS,4304853,CARLOS GOMES,430485,-51.91757622986517,-27.714892075086354
Rio Grande do Sul,RS,4304903,CASCA,430490,-51.98323265741635,-28.559874016842105
Rio Grande do Sul,RS,4304952,CASEIROS,430495,-51.69268282233031,-28.273565470281106
Rio Grande do Sul,RS,4305009,CATUÍPE,430500,-54.01238684767441,-28.254234472461654
Rio Grande do Sul,RS,4305108,CAXIAS DO SUL,430510,-51.17886020588302,-29.166899011062103
Rio Grande do Sul,RS,4305116,CENTENÁRIO,430511,-52.002053845845694,-27.762847130393855
Rio Grande do Sul,RS,4305124,CERRITO,430512,-52.814802332280905,-31.85263912678401
Rio Grande do Sul,RS,4305132,CERRO BRANCO,430513,-52.94197780174391,-29.656287194921653
Rio Grande do Sul,RS,4305157,CERRO GRANDE,430515,-53.16591307647635,-27.607980134736852
Rio Grande do Sul,RS,4305173,CERRO GRANDE DO SUL,430517,-51.75310326521869,-30.602028928950556
Rio Grande do Sul,RS,4305207,CERRO LARGO,430520,-54.739997239855136,-28.1478408769518
Rio Grande do Sul,RS,4305306,CHAPADA,430530,-53.0672769044206,-28.058450461239307
Rio Grande do Sul,RS,4305355,CHARQUEADAS,430535,-51.62500605218466,-29.956800363044554
Rio Grande do Sul,RS,4305371,CHARRUA,430537,-52.0294119535135,-27.952831101069552
Rio Grande do Sul,RS,4305405,CHIAPETTA,430540,-53.945749702382166,-27.917364754007757
Rio Grande do Sul,RS,4305439,CHUÍ,430543,-53.46267514168434,-33.687566868729654
Rio Grande do Sul,RS,4305447,CHUVISCA,430544,-51.97854222262844,-30.757426711190906
Rio Grande do Sul,RS,4305454,CIDREIRA,430545,-50.20909233387191,-30.181169986162057
Rio Grande do Sul,RS,4305504,CIRÍACO,430550,-51.88303129195583,-28.34430254351461
Rio Grande do Sul,RS,4305587,COLINAS,430558,-51.86857554649979,-29.392536871608804
Rio Grande do Sul,RS,4305603,COLORADO,430560,-52.993176319463295,-28.522947759894354
Rio Grande do Sul,RS,4305702,CONDOR,430570,-53.488943330852884,-28.20529577529371
Rio Grande do Sul,RS,4305801,CONSTANTINA,430580,-52.9877388321137,-27.730411086445002
Rio Grande do Sul,RS,4305835,COQUEIRO BAIXO,430583,-52.094602559640336,-29.1792568012569
Rio Grande do Sul,RS,4305850,COQUEIROS DO SUL,430585,-52.77880084555036,-28.117428320627955
Rio Grande do Sul,RS,4305871,CORONEL BARROS,430587,-54.07366243028882,-28.384540858676253
Rio Grande do Sul,RS,4305900,CORONEL BICACO,430590,-53.7091281065014,-27.717873019639054
Rio Grande do Sul,RS,4305934,CORONEL PILAR,430593,-51.684934596555166,-29.272710075417454
Rio Grande do Sul,RS,4305959,COTIPORÃ,430595,-51.69643367740256,-28.998576427598156
Rio Grande do Sul,RS,4305975,COXILHA,430597,-52.300277829510264,-28.121341710779156
Rio Grande do Sul,RS,4306007,CRISSIUMAL,430600,-54.100034906165305,-27.498012269392703
Rio Grande do Sul,RS,4306056,CRISTAL,430605,-52.049410401776356,-30.999345191822005
Rio Grande do Sul,RS,4306072,CRISTAL DO SUL,430607,-53.249184495257445,-27.453629567169408
Rio Grande do Sul,RS,4306106,CRUZ ALTA,430610,-53.60524076211964,-28.642446608489106
Rio Grande do Sul,RS,4306130,CRUZALTENSE,430613,-52.64814298822706,-27.664888108574253
Rio Grande do Sul,RS,4306205,CRUZEIRO DO SUL,430620,-51.991575885173425,-29.508290968701203
Rio Grande do Sul,RS,4306304,DAVID CANABARRO,430630,-51.85224905652301,-28.384611534059903
Rio Grande do Sul,RS,4306320,DERRUBADAS,430632,-53.865119460332515,-27.2653909362973
Rio Grande do Sul,RS,4306353,DEZESSEIS DE NOVEMBRO,430635,-55.048208502039856,-28.226876443498504
